Date,QQQ,VOO,HOOD,SOFI,BTC,ETH
2023-06-29,359.2886962890625,391.5785217285156,9.970000267028809,8.710000038146973,,
2023-06-30,364.8290100097656,396.21893310546875,9.979999542236328,8.34000015258789,,
2023-07-03,365.6882019042969,396.9777526855469,10.65999984741211,8.520000457763672,,
2023-07-05,365.67828369140625,396.09246826171875,10.720000267028809,8.380000114440918,,
2023-07-06,362.8933410644531,392.8626403808594,10.40999984741211,8.100000381469727,,
2023-07-07,361.68853759765625,391.9481506347656,10.789999961853027,8.050000190734863,,
2023-07-10,361.8069763183594,392.998779296875,11.210000038146973,8.710000038146973,,
2023-07-11,363.59454345703125,395.5184631347656,11.829999923706055,9.069999694824219,,
2023-07-12,368.186767578125,398.6315612792969,11.9399995803833,9.199999809265137,,
2023-07-13,374.4381408691406,401.880859375,12.449999809265137,9.15999984741211,,
2023-07-14,374.3590393066406,401.5597839355469,12.380000114440918,9.079999923706055,,
2023-07-17,377.8550720214844,402.9607238769531,12.489999771118164,9.479999542236328,,
2023-07-18,380.9461364746094,406.01544189453125,12.59000015258789,9.569999694824219,,
2023-07-19,380.8572998046875,406.8909912109375,13.119999885559082,9.850000381469727,,
2023-07-20,372.0777893066406,404.2351379394531,12.8100004196167,9.569999694824219,,
2023-07-21,370.96185302734375,404.28375244140625,12.760000228881836,9.430000305175781,,
2023-07-24,371.55438232421875,405.9959716796875,12.739999771118164,9.449999809265137,,
2023-07-25,374.0726623535156,407.1925964355469,12.539999961853027,9.329999923706055,,
2023-07-26,372.8282775878906,407.28985595703125,12.739999771118164,9.520000457763672,,
2023-07-27,371.9395446777344,404.5269775390625,12.229999542236328,9.09000015258789,,
2023-07-28,378.7142639160156,408.4670104980469,12.729999542236328,9.550000190734863,,
2023-07-31,378.9117736816406,409.2549743652344,12.859999656677246,11.449999809265137,,
2023-08-01,378.0328674316406,407.9902648925781,12.869999885559082,10.350000381469727,,
2023-08-02,369.7372741699219,402.3381042480469,12.4399995803833,10.079999923706055,,
2023-08-03,369.14471435546875,401.19989013671875,11.539999961853027,10.050000190734863,,
2023-08-04,367.41644287109375,399.2347106933594,11.279999732971191,9.5,,
2023-08-07,370.5273132324219,402.8342590332031,11.34000015258789,9.390000343322754,,
2023-08-08,367.3769226074219,401.0928955078125,11.100000381469727,9.3100004196167,,
2023-08-09,363.3377685546875,398.4272766113281,10.800000190734863,8.989999771118164,,
2023-08-10,364.0093078613281,398.6607666015625,10.729999542236328,8.720000267028809,,
2023-08-11,361.68853759765625,398.29107666015625,10.720000267028809,8.649999618530273,,
2023-08-14,365.74749755859375,400.53839111328125,10.649999618530273,8.680000305175781,,
2023-08-15,361.8663024902344,395.946533203125,10.40999984741211,8.369999885559082,,
2023-08-16,358.0345153808594,393.01824951171875,10.1899995803833,8.260000228881836,,
2023-08-17,354.1236877441406,389.8370666503906,10.069999694824219,8.109999656677246,,
2023-08-18,353.6793518066406,390.1970520019531,10.25,8.220000267028809,,
2023-08-21,359.37762451171875,392.7750549316406,10.390000343322754,8.289999961853027,,
2023-08-22,358.8641052246094,391.67578125,10.380000114440918,8.149999618530273,,
2023-08-23,364.5228576660156,395.8979187011719,10.5,8.430000305175781,,
2023-08-24,356.73089599609375,390.6347961425781,10.369999885559082,8.119999885559082,,
2023-08-25,359.4961242675781,393.22259521484375,10.539999961853027,8.289999961853027,,
2023-08-28,362.2020568847656,395.810302734375,10.550000190734863,8.229999542236328,,
2023-08-29,370.11248779296875,401.4333801269531,11.020000457763672,8.460000038146973,,
2023-08-30,372.1764831542969,403.10662841796875,11.0600004196167,8.739999771118164,,
2023-08-31,373.29254150390625,402.5910339355469,10.890000343322754,8.65999984741211,,
2023-09-01,372.8974609375,403.4471435546875,11.109999656677246,8.789999961853027,,
2023-09-05,373.37152099609375,401.6863098144531,10.819999694824219,8.75,,
2023-09-06,370.0829162597656,398.9137268066406,10.789999961853027,8.539999961853027,,
2023-09-07,367.4361572265625,397.726806640625,10.739999771118164,8.569999694824219,,
2023-09-08,367.94970703125,398.2716369628906,10.739999771118164,8.550000190734863,,
2023-09-11,372.2851257324219,400.8885803222656,10.84000015258789,8.899999618530273,,
2023-09-12,368.1571044921875,398.7385559082031,10.800000190734863,9.0,,
2023-09-13,369.5594177246094,399.20550537109375,10.619999885559082,8.800000190734863,,
2023-09-14,372.5814514160156,402.65911865234375,10.569999694824219,9.050000190734863,,
2023-09-15,366.2017822265625,397.6392822265625,10.670000076293945,9.069999694824219,,
2023-09-18,366.5834655761719,398.0770263671875,10.600000381469727,8.670000076293945,,
2023-09-19,365.8021545410156,397.27935791015625,10.470000267028809,8.619999885559082,,
2023-09-20,360.5308532714844,393.5630187988281,10.220000267028809,8.319999694824219,,
2023-09-21,353.92425537109375,387.1131286621094,9.829999923706055,7.949999809265137,,
2023-09-22,353.97369384765625,386.17919921875,9.699999809265137,7.539999961853027,,
2023-09-25,355.6549987792969,387.7843933105469,9.680000305175781,7.510000228881836,,
2023-09-26,350.3143615722656,382.09326171875,9.529999732971191,7.400000095367432,,
